query_id,question,chunk_id,document_id,section_title,publication_year,authors,journal,retrieved_by,semantic_rank,lexical_rank,hybrid_rrf_rank,hybrid_reranked_rank,relevance_grade,judgment_notes,content
Q02,What are inherited metabolic diseases? Give me some examples.,2765,77,Results,2026,"['Soriano-Sexto A', 'Sánchez-Lijarcio O', 'Beccari L', 'Castejón-Fernández N', 'Leal F', 'Alcaide P', 'de la Morena-Barrio B', 'Bahíllo-Curieses MDP', 'Correcher P', 'Hencke-Tresbach R', 'López L', 'Martín-Hernández E', 'Yahyaoui R', 'Ugarte M', 'Rodríguez-Pombo P', 'Pérez B']",European journal of human genetics : EJHG,hybrid_reranked|hybrid_rrf|semantic,1,,1,6,3,Lista claramente enfermedades IMD aunque no responde que es.,"In this study, we included seven participants (P) (Table 1 ) presenting clinical and/or biochemical suspicion of an IMD. The possible diagnoses were a combined oxidative phosphorylation deficiency (MIM#614946), glycogen storage disease (MIM#240600/MIM#232400), peroxisome biogenesis disorder (MIM#214100), glucose transporter 1 deficiency syndrome (GLUT1-DS; MIM#606777), alpha-methylacetoacetic aciduria (MIM#203750), or medium-chain Acyl-CoA dehydrogenase deficiency (MIM#201450). All these diseases are associated with an autosomal recessive inheritance pattern, except for GLUT1-DS, which has an autosomal dominant inheritance. Table 1 Participants (P) analyzed in this study with their biochemical and clinical data, biochemical suspicion and the age at diagnosis. Participant Biochemical analysis Clinical data Biochemical suspicion Age at biochemical diagnosis Age at genetic diagnosis P1 Citric acid: 346 mmol/mol creat. Fumaric acid: 83 mmol/mol creat. 2-Oxoglutaric acid: 209 mmol/mol creat. Blood pyruvate: 0.114 mM Cerebrospinal fluid pyruvate: 0.186 mM Blood lactate: 4.88 mM Cerebrospinal fluid lactate: 3.93 mM β-hydroxybutyrate: 0.529 mM Acetoacetate: 0.137 mM Metabolic acidosis HP:0001942 Hyponatremia HP:0002902 Global developmental delay HP:0001263 Generalized hypotonia HP:0001290 Seizures HP:0001250 Abnormality of extrapyramidal motor function HP:0002071 EEG with abnormally slow frequencies HP:0011203 Intraventricular haemorrhage HP:0030746 Abnormal delivery HP:0001787 (foetal suffering) Congenital lactic acidosis 1 year 27 years P2 Glucose: 37 mg/dL Ketotic hypoglycemia HP:0012734 Postprandial hyperglycemia HP:0011998 Short stature HP:0004322 Glycogen storage disease 4 years and 11 months 13 years P3 Hexacosanoic acid (C26:0): 5.640 μmol/L C24/C22"
Q02,What are inherited metabolic diseases? Give me some examples.,4787,144,Introduction,2026,"['Antoni G', 'Kumps C', 'Berger J', 'Barman-Aksözen J', 'Tran C']",Orphanet journal of rare diseases,hybrid_reranked|hybrid_rrf|semantic,2,,2,1,3,Explica que es IMD.,"Inherited metabolic diseases (IMDs) are a heterogeneous group of genetic disorders resulting from enzymes, transport proteins, or organelle dysfunction involved in metabolic pathways affecting protein, fat, carbohydrate, heme, or purine/pyrimidine metabolism. These disorders may lead either to the accumulation of toxic substrates or to deficiency of essential products, frequently causing complex multisystemic clinical presentations [ 1, 2 ]. Based on their pathophysiology, IMDs can be grouped into three broad categories: storage disorders, intoxication (small molecule) disorders, and energy defects. Although each IMD is individually rare (affecting fewer than 1 in 2,000 individuals in the European Union), their overall incidence is estimated to exceed 1 in 800 live births. These estimates illustrate that while individually rare, IMDs collectively represent a significant clinical burden in the population [ 3, 4 ]. Advances in neonatal screening, diagnostic technologies, and therapies have improved survival and quality of life, while increasing recognition of milder and late-onset phenotypes presenting in adulthood. Consequently, an increasing number of adults require long-term specialized metabolic care [ 5 – 7 ]. The development of novel therapies for IMD, many of which have orphan designation, has improved the care of these patients [ 8, 9 ]. An orphan drug (OD) designation provides regulatory incentives for therapies targeting rare diseases. Approval for clinical use requires marketing authorization (MA), granted after evaluation of"
Q02,What are inherited metabolic diseases? Give me some examples.,2428,69,Inborn errors of metabolism including mitochondrial disorders (IEM panel),2026,"['Lindstrand A', 'Lagerstedt-Robinson K', 'Jemt A', 'Kvarnung M', 'Ygberg S', 'Vonlanthen S', 'Oscarson M', 'Nilsson D', 'Lesko N', 'Mantero AS', 'Anderlid BM', 'Arnell H', 'Arthur C', 'Bajalica-Lagercrantz S', 'Barbaro M', 'Bergman P', 'Björck E', 'Picard OB', 'Bruhn H', 'Carlsten J', 'Correia SP', 'De Geer K', 'Delgado Vega AM', 'Ehn E', 'Eisfeldt J', 'Ek M', 'Elvers I', 'Engvall M', 'Freyer C', 'Frisk S', 'Graff C', 'Grigelioniené G', 'Gustafsson P', 'Hammarsjö A', 'Helgadottir HT', 'Hellström Pigg M', 'Henry OJ', 'Hägglund M', 'Iwarsson E', 'Janvid V', 'Soller MJ', 'Sundin L', 'Kuchinskaya E', 'Kämpe A', 'Leinfelt A', 'Liedén A', 'Lindelöf H', 'Lyander A', 'Malmgren H', 'Mannila M', 'Marits P', 'Naess K', 'Neethiraj R', 'Nyren K', 'Pappas C', 'Paucar M', 'Pekkola Pacheco N', 'Peña Perez L', 'Pettersson M', 'Pruisscher P', 'Rasi C', 'Renevey A', 'Rössner S', 'Sahlin E', 'Stenund E', 'Stödberg T', 'Sundin M', 'Svärd K', 'Tesi B', 'Tham E', 'Thonberg H', 'Töhönen V', 'Ueberschär M', 'Wallander K', 'Westenius E', 'Winberg J', 'Winblad N', 'Wincent J', 'Winerdal M', 'Wredenberg A', 'Zetterlund A', 'Zetterström RH', 'Öfverholm I', 'Nordgren A', 'Stranneheim H', 'Wirta V', 'Wedell A']",Genome medicine,hybrid_reranked|hybrid_rrf|semantic,3,,3,4,3,IEM suele considerarse dentro del concepto de IMD,"The IEM panel is used for individuals with suspected inborn errors of metabolism (IEM), a diverse group of disorders affecting various parts of intermediary metabolism including dysfunction in the cellular organelles such as mitochondria, lysosomes and peroxisomes. Biochemical analysis of plasma and/or urine can often detect the accumulation of molecules from intermediary metabolism and is therefore used in the diagnostic workup. Individuals with IEMs often have symptoms already in the neonatal period or later in childhood. However, patients with milder forms of these disorders may present in adulthood. Until the end of 2023, 1 091 children and 768 adults were analyzed. Samples are usually analyzed as singletons. The IEM panel includes 1 099 genes (Additional File 2: Table S9), with most conditions inherited in an autosomal recessive manner. Genetic findings are interpreted in combination with biochemical data, which often helps confirm or exclude the relevance of uncertain variants. Some of the mitochondrial disorders are caused by variants in the mitochondrial DNA (mtDNA), and if such a disorder is clinically or biochemically suspected mtDNA is analyzed. The pool of mtDNA consists of inherited polymorphisms and, in some cases, disease-causing variants present in varying ratios across different tissues, a phenomenon referred to as heteroplasmy. In suspected mitochondrial diseases, a muscle biopsy is performed for biochemical evaluation of the respiratory chain [ 38"
Q02,What are inherited metabolic diseases? Give me some examples.,329,10,Results,2026,"['Cano A', 'Chen X', 'Khemiri A', 'Brassier A', 'Jean-Baptiste A', 'Froissart R', 'Bouchereau J', 'Hoebeke C', 'Mazodier K', 'Héron B', 'Labrune P', 'Caillaud C', 'Cheillan D', 'Nadjar Y', 'Pichard S', 'Imbard A', 'Pettazzoni M', 'Douillard C', 'Nadia B', 'Calatayud AL', 'Zerguini M', 'Garcelon N', 'Benoist JF', 'Acquaviva C', 'De Lonlay P', 'other members of the expert group consortium']",Journal of inherited metabolic disease,hybrid_reranked|hybrid_rrf|semantic,4,,4,9,2,Lista algunos ejemplos ambiguos de IMD pero no ayuda a responder la pregunta del todo.,"carbamoylphosphate synthetase I; HHH, hyperornithinemia–hyperammonaemia–homocitrullinemia; HMG‐CoA, 3‐hydroxy‐3‐methylglutaryl‐CoA; LCHAD, long‐chain 3‐hydroxyacyl‐coa dehydrogenase; MAT, mitochondrial acetoacetyl‐CoA thiolase; MCAD, medium‐chain acyl‐CoA dehydrogenase; MCT1, monocarboxylate transporter 1; MPS, mucopolysaccharidosis; MTP, mitochondrial trifunctional protein; NAGS, N ‐acetylglutamate synthase; OMIM, Online Mendelian Inheritance in Man; OTC, ornithine transcarbamylase; PA, propionic acidemia; PDHA, pyruvate dehydrogenase E1‐alpha; PDHA1, pyruvate dehydrogenase alpha‐1; PDHB, pyruvate dehydrogenase beta polypeptide; PDHBD, pyruvate dehydrogenase E1‐beta deficiency; PDHP, pyruvate dehydrogenase phosphatase; PDHX, pyruvate dehydrogenase complex component X; PMM2, phosphomannomutase 2; SCOT, succinyl‐CoA:3‐oxoacid CoA transferase; VLCAD, very long‐chain acyl‐coenzyme A dehydrogenase. With regard to disease sheets, the initial document created focused on MPI‐CDG (Figure 1 ). Apart from adjustments related to the specific pathologies addressed, the format of the disease fact sheets was standardised and they were designed as single‐sided documents in A4 landscape format to be read from top to bottom. Each fact sheet begins with the title of the condition, followed by key general points aimed at facilitating comprehension of the document (e.g., phenotypic variability, various disease forms, etc.). Clinical manifestations are then presented in columns, typically categorized by the affected organ. Following the clinical aspects, details of abnormal findings from biological tests or radiological examinations used to investigate clinical anomalies are provided. Subsequently, a question format restates the title, emphasizing that a combination of these elements should prompt consideration of a diagnosis"
Q02,What are inherited metabolic diseases? Give me some examples.,10834,311,Lessons learned,2026,"['Solares I', 'Alegre E', 'Colina I', 'Gavira JJ', 'Alvarez de Sierra B', 'Llorente-Gonzalez S', 'Gonzalez Á']",Advances in laboratory medicine,hybrid_reranked|hybrid_rrf|semantic,5,,5,3,3,Da un ejemplo de IMD y explica que ocurre con la enfermedad.,"– Multi-organ disease without an unexplained cause in a young patient should raise suspicion of a possible underlying genetic metabolic disease. – Given the specificity of the biochemical tests necessary for the diagnosis of these diseases, diagnostic suspicion must be high. – Organic acidemias, such as PPA, produce an increase in organic acids in biological fluids, acute metabolic consequences and chronic manifestations, such us cardiomyopathy, deafness or chronic renal failure. – PPA produces an alteration in oxidative phosphorylation that can favor manifestations secondary to mitochondrial dysfunction. – The presence of one rare disease does not exclude the coexistence of another; multidisciplinary collaboration between clinicians and laboratory specialists is crucial to reach an accurate diagnosis."
Q02,What are inherited metabolic diseases? Give me some examples.,5184,154,4. Discussion,2026,"['Drobňaková S', 'Andrejková M', 'Šaligová J', 'Potočňáková Ľ', 'Vargová V', 'Kuchta M', 'Beňačka R', 'Barkai L']","Life (Basel, Switzerland)",hybrid_reranked|hybrid_rrf|semantic,6,,6,7,2,"El chunk presenta TMEM70 deficiency como ejemplo de un trastorno mitocondrial hereditario, pero aún así es muy general y no ayuda a responder la pregunta.","psychomotor development was observed from the ages of 3 to 4 years. Symptoms such as intellectual disability, tremors, clumsiness, ataxia, and cerebral seizures were predominantly identified in males compared to females. The average age for establishing a genetic diagnosis was 4.5 years. Additionally, a concerning mortality rate was observed, as eight children died before reaching the age of 9 years. Inherited ATP synthase disorders are severe mitochondrial diseases that primarily affect children [ 27, 28 ]. TMEM70 deficiency is increasingly recognized as one of the most common mitochondrial disorders in pediatric populations. Mitochondrial ATP synthase plays an essential role in the process of energy production within the mitochondria, as it facilitates the synthesis of ATP during oxidative phosphorylation. Its importance in cellular energy metabolism cannot be overstated. A mutation in the TMEM 70 gene adversely affects the assembly of mitochondrial ATP synthase (Complex V), leading to a reduction in ATP production. Since its identification in 2008, over 50 cases have been documented. A 2006 study reported 14 patients with symptoms such as hypertrophic cardiomyopathy, hypotonia, and psychomotor delays [ 29 ]. In 2010, 25 children with the c.317-2A > G mutation were identified as exhibiting severe disease onset. More cases of TMEM70 deficiency have since been identified across diverse ethnic backgrounds, presenting a variety of phenotypes and disease progressions ["
Q02,What are inherited metabolic diseases? Give me some examples.,7435,220,Introduction,2026,"['Shishikura D', 'Harada-Shiba M', 'Michikura M', 'Sakaguchi K', 'Kusumoto H', 'Fujioka S', 'Fujisaka T', 'Kanzaki Y', 'Morita H']",Journal of atherosclerosis and thrombosis,hybrid_reranked|hybrid_rrf|semantic,7,,7,5,3,Da un ejemplo de IMD y explica que ocurre con la enfermedad.,"Familial hypercholesterolemia (FH), an inherited disorder of lipoprotein metabolism caused by mutations of the genes associated with low-density lipoprotein (LDL) metabolism, in particular those of the LDL receptor (LDLR), apolipoprotein B (APOB), and protein convertase subtilisin/kexin 9 (PCSK9), is characterized by the clinical triad of primary hyper LDL cholesterolemia, tendon xanthomas and premature coronary artery disease (CAD) 1, 2). Notably, homozygous FH (HoFH) patients, who carry the mutated gene in both alleles, exhibit extremely high LDL-C levels, while those with heterozygous FH (HeFH) carry the mutated gene in a single allele. Having mutations in both alleles, patients with HoFH are likely to develop atherosclerotic cardiovascular disease even in the first decade of life and most of them may die of ASCVD before 30 years old if untreated 3, 4). Although the prevalence of HeFH had been estimated as 1 in 500 in the general population and that of HoFH as 1 in 1,000,000 5) in the past, more recent studies have revealed that FH is more common than previously expected. HeFH is now estimated as 1 in 200-300 and HoFH as 1 in 170,000-300,000 in various countries 5 - 8). Given that the LDL receptor is severely impaired, most HoFH is refractory to lipid lowering therapies, in particular statin therapy. Most HoFH patients develop significant ASCVD in their teens and"
Q02,What are inherited metabolic diseases? Give me some examples.,317,10,Abstract,2026,"['Cano A', 'Chen X', 'Khemiri A', 'Brassier A', 'Jean-Baptiste A', 'Froissart R', 'Bouchereau J', 'Hoebeke C', 'Mazodier K', 'Héron B', 'Labrune P', 'Caillaud C', 'Cheillan D', 'Nadjar Y', 'Pichard S', 'Imbard A', 'Pettazzoni M', 'Douillard C', 'Nadia B', 'Calatayud AL', 'Zerguini M', 'Garcelon N', 'Benoist JF', 'Acquaviva C', 'De Lonlay P', 'other members of the expert group consortium']",Journal of inherited metabolic disease,hybrid_reranked|hybrid_rrf|semantic,8,,8,2,2,Es relevante para enriquecer la respuesta pero no ayuda precisamente a responder la pregunta.,"ABSTRACT The importance of early diagnosis of inherited metabolic diseases (IMDs) is well known, as it allows early intervention to prevent or reduce complications and improve prognosis, since many of these disorders are treatable. However, diagnosis can still be delayed, and many patients remain undiagnosed. Reducing diagnosis delays is a primary goal of the French Ministry of Health and Prevention (Rare Disease Department). This article describes a national initiative coordinated by the French network for IMD, “Filière G2m.” Sixty‐seven IMD experts from various reference and competence centers in France drafted one‐page summaries dedicated to specific diseases or groups of diseases in the field of IMDs, covering the full spectrum of IMDs. These documents include keywords summarizing clinical signs which, when considered alongside data from routine biological or imaging tests, should suggest the diagnosis of an IMD. A total of 48 summaries have been drafted and are available on the Filière G2m website. To assess the accuracy and relevance of the diagnostic fact sheets, we selected 4 IMDs and compared their content with the clinical profiles of patients followed at Necker—Enfants Malades Hospital, using Natural Language Processing tools to automatically extract patient phenotypes from medical records (Dr Warehouse). We found a strong alignment between the fact sheets and the real‐world clinical data from these patients. This tool will enable patients to"
Q02,What are inherited metabolic diseases? Give me some examples.,10837,312,Body,2026,"['Wettasinghe CA', 'Kumarasiri IM', 'Vidushajini M', 'Hoole TJ', 'Nimanthi MWA', 'Jayasundara I', 'Balasubramaniam R', 'Atapattu N']",Journal of clinical research in pediatric endocrinology,hybrid_reranked|hybrid_rrf|semantic,9,,9,8,1,"Habla de enfermedad genética hereditaria, pero no dice que sea metabólica por lo cual es ambiguo.","What is already known on this topic? Hereditary hypophosphatemic rickets with hypercalciuria is a rare genetic disease. Correct diagnosis is essential as vitamin D metabolites which are commonly used in the treatment of rickets is contraindicated in this unique disease. What this study adds? This study shows the possibility of evolution of biochemical findings over time despite completely normal initial reports. This report also highlights the role of clinical- and laboratory-based diagnosis in resource limited settings, where genetic diagnosis is not feasible."
Q02,What are inherited metabolic diseases? Give me some examples.,327,10,Results,2026,"['Cano A', 'Chen X', 'Khemiri A', 'Brassier A', 'Jean-Baptiste A', 'Froissart R', 'Bouchereau J', 'Hoebeke C', 'Mazodier K', 'Héron B', 'Labrune P', 'Caillaud C', 'Cheillan D', 'Nadjar Y', 'Pichard S', 'Imbard A', 'Pettazzoni M', 'Douillard C', 'Nadia B', 'Calatayud AL', 'Zerguini M', 'Garcelon N', 'Benoist JF', 'Acquaviva C', 'De Lonlay P', 'other members of the expert group consortium']",Journal of inherited metabolic disease,hybrid_reranked|hybrid_rrf|semantic,10,,10,10,3,Da claros ejemplos de enfermedades para la consulta.,"syrup urine disease (MSUD) 248600 and 615135 Lysinuric protein intolerance (LPI) 222700 Glutaric aciduria type 1 (GA1) 231670 Homocystinuria due to CBS deficiency 236200 Methylmalonic aciduria and homocystinuria, cblc type (MAHCC) 277400 Tyrosinemia type I 276700 Galactosemia 230200, 230350, 230400 Hereditary fructose intolerance (HFI) 229600 Glutathione synthetase deficiency (GSSD) 266130 Alkaptonuria 203500 Wilson disease 277900 Energy deficiency disorders ( N = 9) Glycogen storage disease type 1a (GSD1A) et type 1b (GSD1b) 232200, 232220 Glycogen storage disease type 3 (GSD3) 232400 Fructose 1,6‐bisphosphatase deficiency (FBP1D) 229700 Mitochondrial fatty acid ß‐oxidation disorders: VLCAD, LCHAD, MCAD, CPT2, CACT or MTP deficiency, glutaric aciduria II (GA2), carnitine transporter deficiency 201475, 609016, 201450, 255110, 600649, 608836, 212138, 609015, 231680, 212140 Ketogenesis disorders (HMG CoA lyase or HMG CoA synthase deficiencies) 246450, 605911 Ketoacidosis from ketolysis disorders: SCOT, MAT, MCT1 245050, 203750, 616095 Biotinidase and holocarboxylase synthetase deficiencies 253260, 253270 MELAS and MELAS‐related mitochondrial diseases — Pyruvate dehydrogenase deficiency 312170 (PDHA), 608782 (PDHP), 608769 (PDHX), 300502 (PDHA1), 179060 (PDHB), 614111 (PDHBD) Disorders of complex molecules ( N = 18) PMM2‐CDG 212065 MPI‐CDG 602579 Mucopolysaccharidosis (MPS) 607016 (MPS IS), 252900 (MPS IIIA), 252920 (MPS IIIB), 253000 (MPS IVA), 253010 (MPS IVB), 253200 (MPS VI), 309900 (MPS II), 607014 (MPS IH), 607015 (MPS I H/S) Pompe disease 232300 TANGO2 deficiency 616878 Niemann Pick type C disease 257220"
Q03,Did COVID affect people with genetic or inherited diseases in any way?,6149,181,3. Discussion,2026,"['Marques LFA', 'Silva AEF', 'Costa PT', 'Mello LS', 'Dos Santos VS', 'Marson FAL']",Case reports in infectious diseases,hybrid_reranked|hybrid_rrf|semantic,1,,2,4,3,,"as requiring therapeutic adaptations to the domestic setting, further exacerbating the patient’s feeling of social exclusion [ 31 ]. Furthermore, despite the findings of this study, there is still the possibility that genetic variability innate to the rare disease is a risk factor for SARS‐CoV‐2 infection. In view of the above, in the literature, it has been reported that, among 2518 genes analyzed, causing 3854 rare diseases, a total of 254 genes have a direct effect on the molecular mechanism of COVID‐19 and 207 have an indirect effect [ 34 ]—genetic variants can interact with the molecular mechanisms of SARS‐CoV‐2 infection, affecting crucial immune, inflammatory, and metabolic signaling pathways [ 34 ]. These interactions have possibly made differential diagnosis difficult during the pandemic, since COVID‐19 symptoms could mask or exacerbate typical manifestations of rare diseases, such as hematological disorders, immunodeficiencies, and neuropathies [ 34 ]. In this context, mechanistic modeling tools have emerged as important allies, allowing us to identify specific molecular interactions and broaden our understanding of the relationship between these rare conditions and COVID‐19 [ 35 ]. In addition to optimizing diagnosis, these approaches have opened the way for personalized approaches, including targeted clinical monitoring and treatment adjustment, ensuring safer and more effective care for rare patients. The novelty of this study resides in its nationwide, population‐based assessment"
Q03,Did COVID affect people with genetic or inherited diseases in any way?,508,15,Abstract,2026,"['Douillard C', 'Poujois A', 'Belmatoug N', 'Lidove O', 'Leguy-Seguin V', 'Mauhin W', 'Gorce M', 'Cano A', 'Labrune P', 'Mazodier K', 'Wicker C', 'Maillot F', 'Brassier A', 'Guemann AS', 'Habes D', 'Abi-Warde MT', 'Redonnet-Vernhet I', 'Germain DP', 'Lavigne C', 'Khemiri A', 'Mention K', 'Dao M', 'Héron B', 'Berger MG', 'Lonlay P']",Orphanet journal of rare diseases,hybrid_reranked|hybrid_rrf|semantic,2,,3,5,3,,"with only one death in the adult cohort and five cases of long-term sequelae (1 child, 4 adults). Conclusions COVID-19 was generally mild to moderate in IMD patients and caused metabolic decompensation or imbalance in a minority of cases, with only rare interruptions to disease-specific treatment. We observed that COVID-19 more frequently worsened the condition of children with IMD compared to adults in our cohort of patients. Supplementary Information The online version contains supplementary material available at 10.1186/s13023-026-04230-8."
Q03,Did COVID affect people with genetic or inherited diseases in any way?,6132,181,1. Introduction,2026,"['Marques LFA', 'Silva AEF', 'Costa PT', 'Mello LS', 'Dos Santos VS', 'Marson FAL']",Case reports in infectious diseases,hybrid_reranked|hybrid_rrf|semantic,3,,5,2,2,Relevante pero no responde la pregunta.,"On March 11, 2020, the World Health Organization (WHO) declared the coronavirus disease (COVID)‐19 a pandemic [ 1 ]. Although all people were vulnerable to the virus, individuals with comorbidities were associated with worse outcomes [ 2 – 5 ], especially those with cardiovascular disease, diabetes mellitus, kidney disease, obesity, among others [ 2, 6 ]. In view of this, studies have been carried out in an attempt to understand how the pandemic has affected people with comorbidities [ 7 – 10 ]. In this context, the importance of studies on rare diseases in the face of COVID‐19 is highlighted [ 11, 12 ]. In contrast to the large number of studies that have analyzed the relationship between comorbidities and COVID‐19 outcomes, there are few studies that have related it to rare diseases [ 13 ]. Among the various rare diseases, there are two in which the relationship with COVID‐19 is practically unknown: Berardinelli–Seip syndrome and Silver–Russell syndrome. Berardinelli–Seip syndrome is a disorder involving adipose tissue—also known as congenital generalized lipodystrophy—an autosomal recessive disease resulting from pathogenic variants in 4 genes: 1‐Acylglycerol‐3‐Phosphate O‐Acyltransferase 2 ( AGPAT2 ), Berardinelli–Seip Congenital Lipodystrophy Type 2 ( BSCL2 ), Caveolin‐1 ( CAV1 ), and Caveolae Associated Protein 1 ( CAVIN1 ) and characterized by a shortage of subcutaneous fat [ 14, 15 ]. Although"
Q03,Did COVID affect people with genetic or inherited diseases in any way?,8764,258,Li-Fraumeni syndrome in adolescence and young adulthood,2024,"['Werner-Lin A', 'Khincha PP', 'Thompson AS', 'Rising C', 'Sleight A', 'Wilsnack C', 'Boyd P', 'Feldman A', 'Shepherd RF', 'Savage SA']","Rare (Amsterdam, Netherlands)",hybrid_reranked|hybrid_rrf|lexical|semantic,4,1,1,1,3,,"needs [ 39 ] which may have become disrupted or distorted due to pandemic related changes to daily life. Pandemic-related changes to health care delivery, personal risk of developing COVID-19, and social isolation protocols further challenged AYAs to manage their health and mental health in the context of significant global uncertainty and fear. To understand how COVID-19 affected AYAs with a rare cancer-prone genetic disease, we performed a qualitative study in a cohort of AYAs with LFS. This study was conducted between the initial vaccine rollout and the identification of the COVID-19 delta variant, and asked the question: How did people with a rare hereditary cancer syndrome, such as LFS, manage their physical and mental health during the COVID-19 pandemic?"
Q03,Did COVID affect people with genetic or inherited diseases in any way?,507,15,Abstract,2026,"['Douillard C', 'Poujois A', 'Belmatoug N', 'Lidove O', 'Leguy-Seguin V', 'Mauhin W', 'Gorce M', 'Cano A', 'Labrune P', 'Mazodier K', 'Wicker C', 'Maillot F', 'Brassier A', 'Guemann AS', 'Habes D', 'Abi-Warde MT', 'Redonnet-Vernhet I', 'Germain DP', 'Lavigne C', 'Khemiri A', 'Mention K', 'Dao M', 'Héron B', 'Berger MG', 'Lonlay P']",Orphanet journal of rare diseases,hybrid_reranked|hybrid_rrf|semantic,5,,8,3,3,,"Background The COVID-19 pandemic presented unique challenges for patients with inherited metabolic diseases (IMDs), particularly due to the risk of infection-related metabolic decompensation and disruptions to specialized care. We aimed to assess the impact of COVID-19 infection on the clinical course of patients with IMDs in a National Multicenter Study from the French IMDs Healthcare Network for Rare Diseases. Results This national French study included 317 IMD patients (69 children and 248 adults) with symptomatic or asymptomatic COVID-19 infection between January 2020 and January 2023. Most COVID-19 cases were mild to moderate. The frequency of symptomatic COVID-19 was similar in adults and children (234/248 [94.3%] vs. 56/64 [87.5%], p = 0.09). Children experienced more frequently metabolic destabilization than adults during a COVID-19 infection (17/67 [25.4%] vs. 33/248 [13.3%], p = 0.03). Moreover, the proportion of children admitted to the ICU was higher than that of adult patients (5/69 [7.2%] vs. 4/248 [1.6%], p = 0.04). Temporary suspension or delay of IMD-specific treatment due to COVID-19 was rare, affecting 3/64 (4.7%) children and 13/229 (5.7%) adults. Severe COVID-19 outcomes were uncommon, with only one death in the adult cohort and five cases of long-term sequelae (1 child, 4 adults). Conclusions COVID-19 was generally mild to moderate in IMD patients and caused metabolic decompensation or imbalance in a minority of cases, with"
